"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","cell_type"
"GO:0002237","response to molecule of bacterial origin","16/95","354/17012",0.0451977401129944,8.09372584002379,10.1071719008972,1.09538790353112e-10,1.49971545948556e-07,1.10150234587552e-07,"CCL2/CXCL2/IL1A/DIO2/IL1B/IRF8/PELI1/C5AR1/ABCA1/SOD2/CEBPB/NFKB1/CXCL8/NFKBIA/NR4A1/FOS",16,"Activated fibroblast/stromal"
"GO:0030198","extracellular matrix organization","15/95","316/17012",0.0474683544303797,8.50033311125916,10.0851630885432,2.24717538329186e-10,1.49971545948556e-07,1.10150234587552e-07,"ELN/TIMP3/MMP2/COMP/ABI3BP/LUM/MFAP4/AEBP1/TGFBI/COL14A1/COL3A1/COL1A2/CTSS/COL1A1/CST3",15,"Activated fibroblast/stromal"
"GO:0043062","extracellular structure organization","15/95","317/17012",0.0473186119873817,8.47351818030882,10.065296322015,2.34826675805252e-10,1.49971545948556e-07,1.10150234587552e-07,"ELN/TIMP3/MMP2/COMP/ABI3BP/LUM/MFAP4/AEBP1/TGFBI/COL14A1/COL3A1/COL1A2/CTSS/COL1A1/CST3",15,"Activated fibroblast/stromal"
"GO:0045229","external encapsulating structure organization","15/95","318/17012",0.0471698113207547,8.44687189672294,10.0455169025616,2.45352222410726e-10,1.49971545948556e-07,1.10150234587552e-07,"ELN/TIMP3/MMP2/COMP/ABI3BP/LUM/MFAP4/AEBP1/TGFBI/COL14A1/COL3A1/COL1A2/CTSS/COL1A1/CST3",15,"Activated fibroblast/stromal"
"GO:0032496","response to lipopolysaccharide","14/95","333/17012",0.042042042042042,7.52862336020231,9.01620499381693,4.52101593558019e-09,2.21077679249871e-06,1.62375856549469e-06,"CCL2/IL1A/DIO2/IL1B/IRF8/PELI1/ABCA1/SOD2/CEBPB/NFKB1/CXCL8/NFKBIA/NR4A1/FOS",14,"Activated fibroblast/stromal"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","15/119","33/17012",0.454545454545455,64.9809014514897,30.8770842264247,1.76046947946713e-24,4.74270477768445e-21,3.39492640671977e-21,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/FCER1G/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/THBS1/CTSD",15,"Activated macrophage/myeloid"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","14/119","29/17012",0.482758620689655,69.0141987829615,30.7663794830296,2.16736656350493e-23,2.91944276104114e-20,2.08979765491633e-20,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/FCER1G/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Activated macrophage/myeloid"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","14/119","31/17012",0.451612903225806,64.561669829222,29.7289469428531,7.32524070882632e-23,6.57806615652604e-20,4.70871613283151e-20,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/FCER1G/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Activated macrophage/myeloid"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","14/119","39/17012",0.358974358974359,51.3182503770739,26.4036241262484,3.97838747276272e-21,2.67944396290569e-18,1.91800153950034e-18,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/FCER1G/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Activated macrophage/myeloid"
"GO:0019884","antigen processing and presentation of exogenous antigen","14/119","48/17012",0.291666666666667,41.6960784313726,23.6970377487414,1.20751554720824e-19,6.50609376835802e-17,4.65719680523264e-17,"HLA-DRB5/CD74/HLA-DRB1/HLA-DMA/IFI30/FCER1G/FCGR2B/HLA-DQA1/HLA-DRA/LGMN/HLA-DPA1/HLA-DQB1/HLA-DPB1/CTSD",14,"Activated macrophage/myeloid"
"GO:0002181","cytoplasmic translation","69/369","202/17012",0.341584158415842,15.7480479755293,31.3970372672674,2.46497539519983e-64,8.67917836649859e-61,7.40530502936875e-61,"RPS27/RPS29/RPL28/RPS15A/RPS26/FAU/RPS3/RPL21/RPS25/RPLP2/RPS12/RPL13/RPS21/RPL27A/RPS19/RPS20/RPL39/RPL18A/RPSA/EIF3F/RPLP1/RPL34/RPS27A/RPL10/RPL23A/RPS14/RPS23/RPS8/RPS11/RPL11/RPS3A/RPL32/RPS5/RPL9/RPS16/RPL37/RPL18/RPS13/RPL13A/RPL19/RPS18/RPL22/RPL30/RPL17/RPL5/RPS6/RPS2/RPS28/RPL8/RPL27/RPS9/RPL35A/RPL4/RPS7/SH3BGRL/RPL38/RPL3/RPL10A/RPL26/UBA52/RPL12/EIF3L/RPL29/RPL14/RPL15/RPL35/RACK1/RPL6/RPS15",69,"B cells"
"GO:0042113","B cell activation","43/369","287/17012",0.149825783972125,6.90741527624335,15.0285709388403,6.68227686126769e-24,1.17641484142618e-20,1.00374832431884e-20,"HDAC9/SWAP70/MEF2C/CD40/PLCG2/CD74/INPP5D/TBC1D10C/CD27/SASH3/IKZF3/SAMSN1/CARD11/PRKCB/LAPTM5/CMTM7/GPR183/ATM/BCL2/PTPN6/IRF8/FCGR2B/CD19/CD79A/FCRL1/MS4A1/TNFRSF13C/TNFRSF13B/PAX5/SPIB/POU2AF1/CXCR5/BANK1/IGHM/CD79B/CD70/BTK/SYK/LAT2/LYN/BLNK/CCR6/TFRC",43,"B cells"
"GO:0050851","antigen receptor-mediated signaling pathway","36/369","209/17012",0.172248803827751,7.94118333527833,15.0340345362886,2.92886999087008e-22,3.43751707928452e-19,2.93298068559411e-19,"MEF2C/PLCG2/HLA-DRB1/INPP5D/CARD11/CD53/FCMR/PRKCB/CCR7/PDE4B/LAPTM5/LPXN/ELF1/EZR/BCL2/PTPN6/RPS3/FCGR2B/HLA-DQB1/HLA-DPB1/CD19/CD79A/MS4A1/BLK/BANK1/IGHM/CD79B/BTK/SYK/LAT2/LYN/BLNK/NFKBID/STAP1/IGHA1/GRB2",36,"B cells"
"GO:0050853","B cell receptor signaling pathway","23/369","75/17012",0.306666666666667,14.1382475158085,16.9790006961438,1.16622747745714e-20,1.02657173703165e-17,8.75898215963861e-18,"MEF2C/PLCG2/FCMR/PRKCB/LPXN/BCL2/PTPN6/FCGR2B/CD19/CD79A/MS4A1/BLK/BANK1/IGHM/CD79B/BTK/SYK/LAT2/LYN/BLNK/STAP1/IGHA1/GRB2",23,"B cells"
"GO:0002696","positive regulation of leukocyte activation","44/369","371/17012",0.118598382749326,5.46773899005836,12.9552958934645,2.68351531827301e-20,1.88973148712785e-17,1.61236899333709e-17,"MEF2C/CD40/HLA-DRB5/MAP3K8/CD74/HLA-DRB1/HLA-DMA/INPP5D/CD55/CD27/TNFSF9/SASH3/CORO1A/RHOH/IL16/CARD11/CCR7/DOCK8/GPR183/RARA/JUND/BCL2/PTPN6/RPS3/CD83/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DQB1/HLA-DPB1/TNFRSF13C/HLA-DOB/CD70/BTK/SYK/LYN/NFKBID/STAP1/HLA-DMB/TFRC/GRB2/SMARCB1/CD24/RPL13A",44,"B cells"
"GO:0002064","epithelial cell development","47/1144","221/17012",0.212669683257919,3.16253203809765,8.68834874561763,1.10112751355995e-12,5.96040323090001e-09,5.00143707474862e-09,"MET/MAGI1/ID1/MYO1E/TJP1/TNFRSF1A/TJP2/ROCK2/CLOCK/FLNB/AMOTL2/RAB13/AFDN/PDE4D/YAP1/EZR/CLDN1/EPHA2/KLF5/WNT5B/SFN/TJP3/SOX9/CLDN3/F11R/MARVELD2/EXPH5/RAB25/PALLD/ST14/GSTM3/RARG/SPINT2/TFAP2C/EPB41L5/VCL/PTPRS/FAT1/XBP1/GRHL2/B4GALT1/VEZF1/SIPA1L3/FEM1B/HOXA13/IFT74/NOTCH2",47,"Basal epithelial"
"GO:0045216","cell-cell junction organization","46/1144","224/17012",0.205357142857143,3.05378996003996,8.30801733411728,7.00747082013623e-12,1.89657197746987e-08,1.59143350467831e-08,"MPDZ/TJP1/PLEKHA7/TJP2/ROCK2/FLOT1/CTNNA1/RAB13/PKN2/ADAM10/AFDN/SMAD3/CLDN4/CLDN1/EPHA2/CDH3/OCLN/TJP3/PERP/PARD6B/CXADR/CLDN3/F11R/CLDN7/MARVELD2/GRHL1/DSG2/JUP/TGFB2/IRX3/DSP/PATJ/CDH1/CD9/LSR/MARVELD3/PARD3/VCL/MICALL2/PKP3/SRF/GRHL2/ACTG1/DLG5/PRKCI/DLG1",46,"Basal epithelial"
"GO:0007015","actin filament organization","71/1144","452/17012",0.157079646017699,2.33587319759886,7.72896118438269,1.47600572090514e-11,2.66320632241984e-08,2.2347244511248e-08,"MET/PDLIM1/SVIL/PRKN/MYO1E/TRIOBP/MYO5C/TJP1/ASAP3/CNN3/CDC42EP4/ROCK2/NCKAP1/EMP2/CTTN/MICAL3/LIMA1/CX3CL1/LIMCH1/MARCKS/CCN2/NEDD9/ARFIP1/SMAD3/EZR/BCL2/TACSTD2/RHOV/RND3/SDC4/NEBL/F11R/CDC42EP1/SSH3/SHROOM1/KANK1/MYO5B/ENAH/ANG/SHROOM3/CFL2/CDC42EP5/RAB40B/FAT1/MICALL2/ARHGEF5/RHPN2/CD47/MYO6/ARHGAP12/SRF/ACTG1/RHOB/MSRB2/TPM4/PAWR/PPP1R9A/PRKCD/ITGB5/MYO1B/PYCARD/COBL/PRKCI/BAIAP2L1/PICK1/SHTN1/ADD3/ARHGAP6/TPM1/DLG1/RNH1",71,"Basal epithelial"
"GO:0008544","epidermis development","64/1144","393/17012",0.162849872773537,2.42168010106941,7.65618739180792,3.19212740117683e-11,4.31974640564254e-08,3.62474466738895e-08,"MET/EMP1/FZD6/TRIOBP/KLF4/LATS2/ROCK2/FLNB/SAV1/HES1/NF1/CCN2/AGPAT2/YAP1/PLAAT4/BCL2/KRT7/CLDN4/KRT17/KRT15/LAMB3/FGFR2/CLDN1/EPHA2/CDH3/CRABP2/PPL/OVOL1/SULT2B1/SFN/CNFN/AQP3/LAMC2/SPINT1/SOX9/EGFR/OVOL2/EXPH5/GRHL1/IRF6/PALLD/TGFB2/ST14/ERRFI1/DSP/LGR4/MAFF/ZFP36L1/SLC44A4/ALDH3A2/TFAP2C/LSR/ESRP1/PKP3/KCNQ1/ADAM9/MYO6/SRF/ASAH1/GRHL2/ERCC3/IFT74/ATP2A2/KRT10",64,"Basal epithelial"
"GO:0001885","endothelial cell development","21/1144","66/17012",0.318181818181818,4.7315638906548,8.15541540538397,9.66363362217568e-10,1.04618497593674e-06,8.77864822730275e-07,"MET/MAGI1/ID1/TJP1/TNFRSF1A/TJP2/ROCK2/AMOTL2/AFDN/PDE4D/EZR/CLDN1/TJP3/CLDN3/F11R/MARVELD2/GSTM3/VCL/PTPRS/VEZF1/HOXA13",21,"Basal epithelial"
"GO:0007018","microtubule-based movement","55/455","439/17012",0.125284738041002,4.6842724473704,12.9647226180463,6.46099138699215e-22,2.77758019726793e-18,2.36948357813481e-18,"APP/RPGR/RFX3/TRAK1/BICD1/BAG3/BICDL2/DNALI1/CCDC146/HSPB1/EFHC1/LRRC23/IFT22/ROPN1L/ZMYND10/CFAP77/DNAI1/CFAP126/CFAP52/CFAP73/SPAG17/LRRC46/CFAP45/RIBC2/ARMC3/CFAP61/CFAP47/HYDIN/CFAP43/DNAH11/SPAG6/CCDC40/DNAH7/IQUB/PLTP/DNAH6/PACRG/SPEF2/DPCD/DNAL4/AGBL4/SPAG16/CFAP298/TUBB4B/KIF9/KIF27/DYNC2LI1/RAB17/IFT27/BBOF1/ARL3/SYBU/DNAH5/DYNLL1/STAU1",55,"Ciliated epithelial"
"GO:0003341","cilium movement","38/455","225/17012",0.168888888888889,6.31458852258852,13.3031398102516,6.50870765743636e-20,1.39904671096595e-16,1.19349144623728e-16,"RFX3/DNALI1/CCDC146/EFHC1/LRRC23/ROPN1L/ZMYND10/CFAP77/DNAI1/CFAP126/CFAP52/CFAP73/SPAG17/LRRC46/CFAP45/RIBC2/ARMC3/CFAP61/CFAP47/HYDIN/CFAP43/DNAH11/SPAG6/CCDC40/DNAH7/IQUB/PLTP/DNAH6/PACRG/SPEF2/DPCD/SPAG16/CFAP298/TUBB4B/KIF9/KIF27/BBOF1/DNAH5",38,"Ciliated epithelial"
"GO:0001539","cilium or flagellum-dependent cell motility","32/455","189/17012",0.169312169312169,6.33041455898599,12.2157451103822,5.57422077144787e-17,5.99089377411359e-14,5.11068030729589e-14,"RFX3/DNALI1/CCDC146/EFHC1/LRRC23/ROPN1L/CFAP77/DNAI1/CFAP126/CFAP52/LRRC46/CFAP45/RIBC2/ARMC3/CFAP61/CFAP47/CFAP43/DNAH11/SPAG6/CCDC40/DNAH7/IQUB/PLTP/DNAH6/PACRG/SPEF2/DPCD/SPAG16/TUBB4B/KIF9/BBOF1/DNAH5",32,"Ciliated epithelial"
"GO:0060285","cilium-dependent cell motility","32/455","189/17012",0.169312169312169,6.33041455898599,12.2157451103822,5.57422077144787e-17,5.99089377411359e-14,5.11068030729589e-14,"RFX3/DNALI1/CCDC146/EFHC1/LRRC23/ROPN1L/CFAP77/DNAI1/CFAP126/CFAP52/LRRC46/CFAP45/RIBC2/ARMC3/CFAP61/CFAP47/CFAP43/DNAH11/SPAG6/CCDC40/DNAH7/IQUB/PLTP/DNAH6/PACRG/SPEF2/DPCD/SPAG16/TUBB4B/KIF9/BBOF1/DNAH5",32,"Ciliated epithelial"
"GO:0060271","cilium assembly","44/455","371/17012",0.118598382749326,4.43427623589349,11.0869545051986,8.62759963066325e-17,7.41801016244426e-14,6.32811728699595e-14,"RFX2/RPGR/RFX3/DNMBP/CDC14A/DNALI1/CCDC146/SPAG1/LRRC23/TCTN1/IFT22/ZMYND10/DNAI1/CCNO/CFAP73/SPAG17/LRRC46/FOXJ1/MAPK15/CFAP61/CFAP47/HYDIN/RSPH1/CFAP43/SPAG6/TMEM231/CCDC40/DNAH7/IQUB/SPEF2/B9D1/SPAG16/TMEM67/CFAP298/CBY1/KIF27/DYNC2LI1/RAB17/IFT27/CEP83/BBOF1/ARL3/DNAH5/DYNLL1",44,"Ciliated epithelial"
"GO:0006119","oxidative phosphorylation","12/70","139/17012",0.0863309352517986,20.9808838643371,15.2039889751148,3.88314136040158e-13,5.160243883459e-10,4.44909124462117e-10,"MT-ATP6/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ATP8/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/MT-CO3",12,"Ciliated/secretory epithelial"
"GO:0022904","respiratory electron transport chain","11/70","108/17012",0.101851851851852,24.7529100529101,15.9171593270768,6.35106939502646e-13,5.160243883459e-10,4.44909124462117e-10,"MT-ND4/MT-ND1/SOD2/MT-ND5/MT-CO1/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/MT-CO3",11,"Ciliated/secretory epithelial"
"GO:0022900","electron transport chain","11/70","118/17012",0.0932203389830508,22.655205811138,15.1729028793693,1.70608140953477e-12,9.01975925306123e-10,7.77671226936e-10,"MT-ND4/MT-ND1/SOD2/MT-ND5/MT-CO1/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/MT-CO3",11,"Ciliated/secretory epithelial"
"GO:0019646","aerobic electron transport chain","10/70","87/17012",0.114942528735632,27.9343185550082,16.1894793992304,2.22024843152276e-12,9.01975925306123e-10,7.77671226936e-10,"MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/MT-CO3",10,"Ciliated/secretory epithelial"
"GO:0042773","ATP synthesis coupled electron transport","10/70","94/17012",0.106382978723404,25.854103343465,15.5317045230355,4.90568168095557e-12,1.32862212192547e-09,1.14551970479857e-09,"MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/MT-CO3",10,"Ciliated/secretory epithelial"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","8/96","29/17012",0.275862068965517,48.8850574712644,19.4421150027025,2.97415897153774e-12,4.47014427227328e-09,3.51575839797023e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0048002","antigen processing and presentation of peptide antigen","10/96","67/17012",0.149253731343284,26.4490049751244,15.7231342265171,3.85447084938037e-12,4.47014427227328e-09,3.51575839797023e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1/AZGP1/CALR",10,"Cycling/proliferating epithelial"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","8/96","31/17012",0.258064516129032,45.7311827956989,18.7785172992937,5.416168342819e-12,4.47014427227328e-09,3.51575839797023e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","8/96","33/17012",0.242424242424242,42.959595959596,18.1753973407342,9.44496635798946e-12,5.84643417559548e-09,4.59820730586329e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
